"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","coords.x1","coords.x2","optional"
"66",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Canada",NA,NA,"off Vancouver Island, La Parouse Bank","<a href=""http://data.gbif.org/ws/rest/occurrence/get/197890863"">http://data.gbif.org/ws/rest/occurrence/get/197890863</a>","CAS 56697",-101.52333,48.766666,TRUE
"67",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","1987",NA,"Wichita River 0.7 mi. N of Kadane Corner, TX Hwy. 25.","<a href=""http://data.gbif.org/ws/rest/occurrence/get/198281401"">http://data.gbif.org/ws/rest/occurrence/get/198281401</a>","149584",-98.83889,33.86889,TRUE
"68",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Wilson Reservoir","<a href=""http://data.gbif.org/ws/rest/occurrence/get/203863372"">http://data.gbif.org/ws/rest/occurrence/get/203863372</a>","18679",-98.4944,38.9581,TRUE
"69",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Wilson Reservoir","<a href=""http://data.gbif.org/ws/rest/occurrence/get/197890980"">http://data.gbif.org/ws/rest/occurrence/get/197890980</a>","KU 18679",-98.4944,38.9581,TRUE
"70",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Wilson Reservoir","<a href=""http://data.gbif.org/ws/rest/occurrence/get/190559547"">http://data.gbif.org/ws/rest/occurrence/get/190559547</a>","18679",-98.4944,38.958099,TRUE
"71",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Cheney Reservoir","<a href=""http://data.gbif.org/ws/rest/occurrence/get/190559523"">http://data.gbif.org/ws/rest/occurrence/get/190559523</a>","18212",-97.829002,37.749199,TRUE
"72",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Cheney Reservoir","<a href=""http://data.gbif.org/ws/rest/occurrence/get/203863348"">http://data.gbif.org/ws/rest/occurrence/get/203863348</a>","18212",-97.829,37.7492,TRUE
"73",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA",NA,NA,"Town Lake, Austin, Texas, USA","<a href=""http://data.gbif.org/ws/rest/occurrence/get/197890886"">http://data.gbif.org/ws/rest/occurrence/get/197890886</a>","IGFA 353-9160",-97.63333,30.216667,TRUE
"74",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Lake Whitney","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776855"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776855</a>","IGFA",-97.370847,31.866547,TRUE
"75",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"United States (c",NA,NA,"Lake Whitney","<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776856"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=1776856</a>","IGFA",-97.370847,31.866547,TRUE
