"","Name","descriptio","timestamp","begin","end","altitudeMo","tessellate","extrude","visibility","drawOrder","icon","Country","YearCollec","Collector","Locality","Url","CatalogNum","coords.x1","coords.x2","optional"
"57",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","2003",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/35040378"">http://data.gbif.org/ws/rest/occurrence/get/35040378</a>","163354",-67.45,39.9,TRUE
"58",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","2004",NA,"Bear Seamount","<a href=""http://data.gbif.org/ws/rest/occurrence/get/35040417"">http://data.gbif.org/ws/rest/occurrence/get/35040417</a>","164506",-67.45,39.88,TRUE
"59",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"USA","2002",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/35040339"">http://data.gbif.org/ws/rest/occurrence/get/35040339</a>","162305",-66.6,40.72,TRUE
"60",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"CANADA","1988",NA,"5Z1","<a href=""http://data.gbif.org/ws/rest/occurrence/get/122689547"">http://data.gbif.org/ws/rest/occurrence/get/122689547</a>","NED1988097-26-25-1",-66.13333,41.36667,TRUE
"61",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,NA,NA,"St.John River  NB","<a href=""http://data.gbif.org/ws/rest/occurrence/get/17495837"">http://data.gbif.org/ws/rest/occurrence/get/17495837</a>","8600863",-66.0667,45.2667,TRUE
"62",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"0",NA,NA,"<a href=""http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory=%2FAdvancedSearchServlet&amp;genus=Lopholatilus&amp;species=chamaeleonticeps"">http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory","8600863",-66.0667,45.2667,TRUE
"63",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Canada",NA,NA,"Nova Scotia to southern Florida and Gulf of Mexico","<a href=""http://data.gbif.org/ws/rest/occurrence/get/113844308"">http://data.gbif.org/ws/rest/occurrence/get/113844308</a>","Lopholatilus chamaeleonticeps",-65.4,44.85,TRUE
"64",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Canada","0",NA,NA,"<a href=""http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory=%2FAdvancedSearchServlet&amp;genus=Lopholatilus&amp;species=chamaeleonticeps"">http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory","Lopholatilus chamaeleonticeps",-65.4,44.85,TRUE
"65",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"Venezuela",NA,NA,"just west of Los Hermanor Islands, coastal Venezuela","<a href=""http://data.gbif.org/ws/rest/occurrence/get/35040070"">http://data.gbif.org/ws/rest/occurrence/get/35040070</a>","154251",-64.5,11.83,TRUE
"66",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,NA,NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/149955340"">http://data.gbif.org/ws/rest/occurrence/get/149955340</a>","24292.5003368",-63.8,42.8,TRUE
"67",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"CANADA","1983",NA,"465","<a href=""http://data.gbif.org/ws/rest/occurrence/get/122688222"">http://data.gbif.org/ws/rest/occurrence/get/122688222</a>","HAM1983095-11-25-1",-63.2,43.21667,TRUE
"68",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1981",NA,"Scotian Shelf","<a href=""http://data.gbif.org/ws/rest/occurrence/get/17495838"">http://data.gbif.org/ws/rest/occurrence/get/17495838</a>","8600902",-63,44,TRUE
"69",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1981",NA,NA,"<a href=""http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory=%2FAdvancedSearchServlet&amp;genus=Lopholatilus&amp;species=chamaeleonticeps"">http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory","8600902",-63,44,TRUE
"70",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1978",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/17613677"">http://data.gbif.org/ws/rest/occurrence/get/17613677</a>","CMNFI 1978-0286.1",-62.27,43,TRUE
"71",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1978",NA,NA,"<a href=""http://data.gbif.org/ws/rest/occurrence/get/78275464"">http://data.gbif.org/ws/rest/occurrence/get/78275464</a>","CMNFI 1978-0286.1",-62.27,43,TRUE
"72",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1978",NA,NA,"<a href=""http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory=%2FAdvancedSearchServlet&amp;genus=Lopholatilus&amp;species=chamaeleonticeps"">http://www.iobis.org/OBISWEB/ObisControllerServlet?site=fishbase&amp;searchCategory","CMNFI 1978-0286.1",-62.27,43,TRUE
"73",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,"CANADA","1978",NA,"465","<a href=""http://data.gbif.org/ws/rest/occurrence/get/122687438"">http://data.gbif.org/ws/rest/occurrence/get/122687438</a>","HAM1978003-25-25-1",-62.2,43,TRUE
"74",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1949",NA,"Georges Bank, Cruise 27, Station 18, Loran out","<a href=""http://data.gbif.org/ws/rest/occurrence/get/46569340"">http://data.gbif.org/ws/rest/occurrence/get/46569340</a>","16138",70,40.283333,TRUE
"75",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1957",NA,NA,"<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=671711"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=671711</a>","GCRL 1473",86,29,TRUE
"76",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1956",NA,NA,"<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=671713"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=671713</a>","GCRL 1508",87,29,TRUE
"77",NA,NA,NA,NA,NA,NA,-1,-1,-1,NA,NA,NA,"1956",NA,NA,"<a href=""http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=671712"">http://www.fishbase.org/Museum/SpecOccurrences.php?catnum2=671712</a>","GCRL 1493",94,27,TRUE
